user_id,age,gender,city,product_category,price,quantity,payment_method,purchase_time,delivery_days,rating,total_spent
U05168,29,M,Makassar,Electronics,2196000,1,E-Wallet,2024-02-18 11:14:29,3,5,2196000
U02784,21,F,Bandung,Home,134000,1,PayLater,2024-06-01 16:03:21,3,4,134000
U03142,17,M,Jakarta,Food,81000,2,Transfer,2024-03-22 11:44:14,1,5,162000
U04604,42,M,Jakarta,Food,177000,5,E-Wallet,2024-06-30 01:29:19,2,5,885000
U00155,33,M,Jakarta,Home,528000,1,PayLater,2024-04-02 16:04:22,7,4,528000
U03631,35,M,Makassar,Home,616000,1,E-Wallet,2024-03-16 21:05:05,9,4,616000
U00461,48,M,Makassar,Fashion,100000,2,E-Wallet,2024-05-02 22:37:53,8,3,200000
U01397,18,F,Jakarta,Sports,251000,2,E-Wallet,2024-03-01 10:59:18,2,4,502000
U00791,34,F,Makassar,Electronics,849000,1,PayLater,2024-05-17 22:38:40,6,3,849000
U05322,19,F,Yogyakarta,Electronics,2285000,1,Transfer,2024-03-17 09:19:59,1,5,2285000
U03710,30,M,Yogyakarta,Food,34000,5,COD,2024-03-05 16:57:00,3,4,170000
U01868,40,F,Jakarta,Home,278000,2,E-Wallet,2024-03-02 17:09:24,6,3,556000
U01689,33,F,Palembang,Fashion,347000,1,PayLater,2024-03-14 09:24:07,6,4,347000
U00577,32,M,Medan,Home,1346000,1,PayLater,2024-03-26 02:37:55,3,5,1346000
U03765,32,F,Jakarta,Home,393000,2,Transfer,2024-03-01 18:23:35,4,4,786000
U02544,27,M,Medan,Food,16000,1,E-Wallet,2024-05-16 17:29:33,2,5,16000
U00362,44,F,Medan,Beauty,130000,3,E-Wallet,2024-05-26 01:55:09,7,4,390000
U00457,29,F,Makassar,Health,161000,1,E-Wallet,2024-04-19 13:12:45,1,5,161000
U03250,17,M,Jakarta,Home,748000,1,COD,2024-01-10 00:50:08,2,5,748000
U04225,18,F,Jakarta,Books,79000,1,Transfer,2024-01-15 19:10:07,5,4,79000
U03562,23,M,Bandung,Fashion,393000,2,E-Wallet,2024-05-09 04:39:51,3,4,786000
U03111,20,M,Bandung,Books,166000,3,Transfer,2024-03-08 12:13:11,1,5,498000
U03530,21,F,Semarang,Beauty,102000,3,Transfer,2024-02-20 03:24:49,5,4,306000
U04908,20,M,Surabaya,Beauty,224000,5,E-Wallet,2024-06-18 14:50:53,7,3,1120000
U04969,27,M,Semarang,Automotive,1212000,1,Transfer,2024-01-31 07:35:31,5,3,1212000
U00350,28,F,Surabaya,Fashion,98000,2,COD,2024-01-30 03:02:38,1,5,196000
U02693,30,F,Surabaya,Food,97000,2,Transfer,2024-04-18 20:57:37,3,5,194000
U04548,29,M,Surabaya,Electronics,1592000,1,Transfer,2024-03-01 17:07:36,3,5,1592000
U04084,17,F,Bandung,Sports,325000,1,Transfer,2024-04-28 14:58:01,3,4,325000
U05500,44,F,Jakarta,Toys,175000,1,Transfer,2024-02-16 23:28:35,1,5,175000
U00109,32,M,Medan,Food,119000,2,COD,2024-04-08 07:55:12,1,4,238000
U01232,18,M,Bandung,Food,118000,2,E-Wallet,2024-06-22 16:26:41,4,4,236000
U00577,32,M,Medan,Beauty,176000,2,Transfer,2024-04-16 19:38:02,4,3,352000
U00241,23,M,Medan,Electronics,2091000,1,PayLater,2024-05-10 16:58:30,2,5,2091000
U02639,21,M,Surabaya,Fashion,197000,2,COD,2024-02-05 10:25:12,3,5,394000
U05810,28,F,Palembang,Food,250000,4,E-Wallet,2024-05-18 20:40:32,5,5,1000000
U02042,26,M,Jakarta,Home,259000,1,Transfer,2024-04-12 07:34:12,3,4,259000
U05382,24,M,Jakarta,Food,36000,4,E-Wallet,2024-02-23 06:02:33,1,4,144000
U00371,30,F,Jakarta,Fashion,262000,3,COD,2024-04-13 11:54:18,4,3,786000
U02153,30,F,Jakarta,Home,221000,1,E-Wallet,2024-03-28 07:00:30,1,4,221000
U00098,32,M,Jakarta,Health,294000,3,Transfer,2024-05-13 18:41:42,6,4,882000
U05607,19,M,Medan,Electronics,618000,1,PayLater,2024-04-29 09:38:14,4,4,618000
U04192,32,M,Makassar,Sports,234000,1,E-Wallet,2024-04-21 17:06:52,4,4,234000
U01949,40,M,Palembang,Beauty,95000,1,E-Wallet,2024-03-15 01:52:00,6,4,95000
U01496,48,F,Medan,Health,69000,2,COD,2024-02-12 11:02:38,5,4,138000
U02094,20,M,Jakarta,Beauty,262000,1,Credit Card,2024-06-06 20:43:44,4,4,262000
U02938,28,M,Medan,Beauty,50000,4,COD,2024-04-20 10:43:32,2,4,200000
U02079,29,M,Palembang,Books,50000,1,PayLater,2024-04-07 06:36:09,2,5,50000
U02456,43,M,Bandung,Fashion,132000,3,PayLater,2024-04-09 10:09:10,4,3,396000
U03447,29,F,Medan,Beauty,228000,4,E-Wallet,2024-02-12 08:29:35,13,3,912000
U01406,23,M,Surabaya,Home,1156000,2,E-Wallet,2024-02-12 16:54:21,5,4,2312000
U04812,17,M,Balikpapan,Food,72000,5,E-Wallet,2024-02-20 07:08:13,1,4,360000
U02692,28,F,Semarang,Electronics,690000,1,Transfer,2024-02-09 12:38:56,6,4,690000
U02746,27,F,Balikpapan,Fashion,137000,1,COD,2024-02-23 21:11:44,12,4,137000
U00973,38,M,Medan,Fashion,637000,4,E-Wallet,2024-02-21 09:58:21,5,4,2548000
U02749,33,F,Jakarta,Sports,395000,3,COD,2024-04-29 15:09:38,1,5,1185000
U01513,24,F,Medan,Health,51000,1,Transfer,2024-05-14 16:34:46,2,3,51000
U02924,29,F,Yogyakarta,Fashion,985000,3,Transfer,2024-04-06 12:43:16,4,4,2955000
U05002,26,F,Medan,Electronics,1162000,1,Transfer,2024-02-03 19:09:26,4,5,1162000
U00809,41,F,Makassar,Health,134000,1,COD,2024-01-22 14:12:59,5,4,134000
U04695,28,M,Jakarta,Sports,239000,1,E-Wallet,2024-03-05 11:02:32,5,3,239000
U05063,27,M,Surabaya,Automotive,323000,1,COD,2024-06-01 06:22:34,5,4,323000
U05964,18,M,Balikpapan,Electronics,4290000,2,Transfer,2024-02-20 21:20:03,6,3,8580000
U05936,34,F,Jakarta,Toys,217000,2,COD,2024-03-29 19:00:59,5,5,434000
U04231,17,M,Makassar,Toys,236000,3,E-Wallet,2024-05-20 01:59:18,6,4,708000
U00328,37,M,Jakarta,Electronics,707000,1,Transfer,2024-01-22 05:04:16,1,4,707000
U04295,41,F,Palembang,Fashion,172000,3,Transfer,2024-06-07 08:09:39,6,4,516000
U00683,25,F,Makassar,Fashion,137000,1,COD,2024-05-03 14:07:39,12,4,137000
U03332,17,M,Medan,Fashion,119000,2,E-Wallet,2024-05-19 13:15:27,1,4,238000
U00124,17,M,Bandung,Health,196000,3,PayLater,2024-02-19 18:06:49,1,5,588000
U00754,39,M,Makassar,Food,39000,1,E-Wallet,2024-06-29 18:01:12,7,4,39000
U01607,31,M,Medan,Books,162000,4,E-Wallet,2024-06-30 20:57:36,5,5,648000
U03579,23,M,Surabaya,Toys,314000,1,Transfer,2024-03-22 17:11:10,3,5,314000
U04667,24,M,Semarang,Food,36000,4,COD,2024-03-01 02:03:53,1,4,144000
U01469,19,F,Jakarta,Sports,532000,1,E-Wallet,2024-03-11 16:33:48,2,5,532000
U02846,20,F,Makassar,Electronics,1253000,1,Transfer,2024-05-01 12:19:58,3,5,1253000
U02939,17,F,Balikpapan,Food,28000,5,Transfer,2024-02-12 13:01:08,11,3,140000
U05266,23,M,Jakarta,Health,67000,2,COD,2024-01-12 11:00:07,1,4,134000
U01927,17,M,Bandung,Fashion,225000,1,E-Wallet,2024-03-26 19:16:07,5,4,225000
U05684,30,M,Balikpapan,Food,29000,1,Credit Card,2024-01-04 15:57:19,4,4,29000
U05399,17,F,Semarang,Toys,497000,1,PayLater,2024-06-28 19:39:09,4,3,497000
U02428,29,M,Medan,Sports,1208000,1,E-Wallet,2024-02-24 04:24:42,6,3,1208000
U00165,39,M,Makassar,Beauty,176000,1,PayLater,2024-05-15 14:00:22,6,3,176000
U05959,26,M,Surabaya,Toys,224000,2,E-Wallet,2024-05-20 20:22:08,6,4,448000
U01510,43,F,Palembang,Electronics,1754000,2,E-Wallet,2024-02-12 04:39:47,8,3,3508000
U04711,25,M,Semarang,Books,400000,4,E-Wallet,2024-05-15 13:01:27,2,5,1600000
U05887,23,F,Surabaya,Automotive,2498000,2,Transfer,2024-06-20 07:23:35,4,4,4996000
U05481,48,F,Makassar,Electronics,1500000,1,Transfer,2024-05-13 00:19:01,2,5,1500000
U04093,29,M,Makassar,Home,363000,1,E-Wallet,2024-04-01 20:24:16,6,4,363000
U02811,29,M,Semarang,Food,62000,3,Transfer,2024-05-31 09:59:55,2,4,186000
U01201,31,M,Semarang,Electronics,758000,2,E-Wallet,2024-03-23 20:28:56,4,4,1516000
U05169,23,M,Jakarta,Food,14000,3,E-Wallet,2024-01-08 15:41:33,6,4,42000
U05231,46,M,Palembang,Beauty,49000,3,COD,2024-01-13 00:26:28,5,4,147000
U03282,30,M,Bandung,Automotive,512000,1,Transfer,2024-02-18 14:45:14,6,4,512000
U05880,33,F,Jakarta,Beauty,65000,3,Transfer,2024-05-04 02:32:28,1,5,195000
U05807,17,F,Medan,Toys,525000,1,Transfer,2024-04-14 15:22:29,5,4,525000
U00619,34,M,Medan,Electronics,619000,1,Transfer,2024-06-25 16:51:31,10,4,619000
U02713,34,F,Palembang,Fashion,83000,3,E-Wallet,2024-01-08 23:02:29,2,4,249000
U04955,33,F,Jakarta,Health,39000,6,COD,2024-06-28 08:09:22,1,5,234000
U05275,26,F,Yogyakarta,Automotive,402000,2,E-Wallet,2024-03-28 02:52:46,7,4,804000
U03724,17,M,Yogyakarta,Fashion,160000,3,Transfer,2024-05-16 00:34:44,1,4,480000
U01687,26,F,Bandung,Beauty,119000,2,E-Wallet,2024-03-01 15:20:38,4,5,238000
U01607,31,M,Medan,Food,48000,4,E-Wallet,2024-05-27 02:10:15,1,5,192000
U04733,21,F,Yogyakarta,Food,32000,2,E-Wallet,2024-02-23 16:13:23,1,5,64000
U03933,38,F,Medan,Automotive,302000,1,Transfer,2024-01-04 10:29:26,7,3,302000
U03893,23,M,Bandung,Books,134000,3,E-Wallet,2024-02-18 00:33:23,1,5,402000
U03804,31,M,Surabaya,Fashion,113000,1,Credit Card,2024-05-16 14:35:48,4,4,113000
U04311,30,M,Bandung,Fashion,366000,1,E-Wallet,2024-05-30 03:06:31,1,4,366000
U01354,37,M,Makassar,Fashion,75000,1,COD,2024-02-07 14:54:43,3,4,75000
U04240,29,F,Surabaya,Books,59000,1,COD,2024-01-05 03:08:48,4,4,59000
U00619,34,M,Medan,Home,1747000,1,E-Wallet,2024-02-01 10:56:06,5,3,1747000
U05104,31,M,Semarang,Health,649000,4,Transfer,2024-01-28 22:14:46,1,5,2596000
U00354,29,M,Yogyakarta,Toys,73000,3,Credit Card,2024-05-01 03:59:32,2,4,219000
U00281,31,M,Jakarta,Fashion,493000,3,Transfer,2024-05-01 06:10:35,2,4,1479000
U05442,24,M,Bandung,Books,309000,2,E-Wallet,2024-01-26 23:51:00,4,5,618000
U03378,21,M,Jakarta,Home,880000,2,E-Wallet,2024-01-10 05:23:59,1,5,1760000
U04933,44,M,Makassar,Fashion,202000,2,Transfer,2024-04-29 04:09:41,6,4,404000
U03551,25,F,Semarang,Food,12000,5,COD,2024-04-30 02:05:44,1,5,60000
U01960,32,F,Bandung,Health,150000,2,E-Wallet,2024-01-08 10:17:14,1,5,300000
U00390,25,M,Medan,Home,557000,1,E-Wallet,2024-01-09 16:37:46,4,4,557000
U05184,33,M,Makassar,Sports,457000,2,PayLater,2024-06-07 00:17:11,12,3,914000
U03868,45,M,Jakarta,Food,69000,5,E-Wallet,2024-01-07 00:56:23,4,4,345000
U04361,33,M,Surabaya,Food,28000,1,E-Wallet,2024-02-07 12:16:55,4,5,28000
U02054,27,M,Jakarta,Toys,135000,1,Credit Card,2024-02-16 15:29:37,2,5,135000
U05009,23,M,Medan,Toys,35000,2,Transfer,2024-03-27 01:30:12,5,5,70000
U00168,47,M,Palembang,Electronics,3229000,1,E-Wallet,2024-01-10 13:58:22,3,4,3229000
U04946,39,F,Medan,Fashion,113000,3,PayLater,2024-01-18 06:59:52,6,4,339000
U02167,23,F,Balikpapan,Home,351000,1,Transfer,2024-02-27 14:22:17,10,3,351000
U04270,38,M,Bandung,Fashion,253000,2,Transfer,2024-03-23 10:07:00,2,4,506000
U03007,34,M,Yogyakarta,Books,67000,1,COD,2024-01-21 01:10:43,2,4,67000
U00187,34,F,Denpasar,Electronics,817000,3,E-Wallet,2024-05-12 07:09:55,5,4,2451000
U05183,28,M,Yogyakarta,Toys,226000,1,PayLater,2024-03-17 13:13:54,2,4,226000
U04047,36,F,Jakarta,Beauty,36000,3,COD,2024-05-09 06:04:39,1,5,108000
U02941,39,M,Medan,Fashion,362000,2,Transfer,2024-02-11 06:59:16,6,4,724000
U01298,27,F,Makassar,Food,79000,2,E-Wallet,2024-01-15 12:55:00,6,4,158000
U02646,23,M,Bandung,Fashion,144000,1,PayLater,2024-01-12 11:47:12,3,5,144000
U05105,34,F,Balikpapan,Fashion,150000,2,PayLater,2024-01-23 18:41:45,2,4,300000
U01217,24,F,Surabaya,Sports,193000,1,E-Wallet,2024-06-02 10:01:45,8,3,193000
U04628,23,F,Semarang,Food,38000,1,PayLater,2024-06-26 21:32:55,4,4,38000
U03000,29,F,Balikpapan,Sports,336000,2,Transfer,2024-03-18 22:54:41,3,4,672000
U01206,30,M,Bandung,Home,334000,1,COD,2024-03-30 14:18:31,1,5,334000
U00228,20,M,Yogyakarta,Electronics,4774000,1,Transfer,2024-01-11 04:22:34,2,4,4774000
U02614,30,F,Surabaya,Home,122000,1,Transfer,2024-04-18 02:31:32,4,5,122000
U04710,30,M,Balikpapan,Books,52000,3,Transfer,2024-02-09 20:40:21,3,5,156000
U02137,31,M,Surabaya,Fashion,353000,1,PayLater,2024-03-11 15:57:04,5,4,353000
U03732,23,M,Jakarta,Beauty,533000,3,Credit Card,2024-06-08 22:30:47,1,4,1599000
U05862,41,M,Surabaya,Fashion,115000,1,E-Wallet,2024-03-29 00:19:11,4,4,115000
U00250,34,M,Denpasar,Electronics,3517000,2,Credit Card,2024-05-06 17:31:23,5,4,7034000
U02273,24,M,Jakarta,Food,22000,4,E-Wallet,2024-04-07 23:59:37,3,4,88000
U02951,41,M,Denpasar,Food,38000,1,E-Wallet,2024-05-05 07:27:39,8,4,38000
U03019,26,F,Medan,Books,100000,1,E-Wallet,2024-02-27 03:00:01,8,4,100000
U04769,39,M,Denpasar,Food,30000,1,Credit Card,2024-04-21 02:25:02,5,4,30000
U02216,32,M,Yogyakarta,Electronics,1291000,2,Transfer,2024-05-31 16:47:01,6,4,2582000
U02158,27,M,Jakarta,Beauty,48000,2,COD,2024-02-12 05:00:09,3,5,96000
U01797,27,M,Palembang,Food,80000,1,E-Wallet,2024-06-02 17:26:26,4,4,80000
U03245,28,F,Semarang,Fashion,113000,1,PayLater,2024-05-20 05:20:42,3,4,113000
U00297,38,M,Medan,Toys,119000,4,E-Wallet,2024-02-24 13:00:00,4,4,476000
U01928,27,M,Palembang,Electronics,1001000,2,E-Wallet,2024-03-24 01:57:55,3,4,2002000
U02257,38,F,Medan,Automotive,379000,1,E-Wallet,2024-04-17 01:49:42,7,5,379000
U05363,31,M,Medan,Fashion,234000,2,Credit Card,2024-06-19 17:29:27,4,4,468000
U05202,25,F,Denpasar,Food,52000,3,COD,2024-05-04 11:37:43,2,4,156000
U01458,33,M,Semarang,Health,824000,3,E-Wallet,2024-04-15 07:36:40,4,4,2472000
U03547,36,F,Makassar,Books,84000,1,COD,2024-04-22 12:32:55,3,5,84000
U05663,30,M,Medan,Electronics,1614000,1,Transfer,2024-06-08 01:26:14,9,3,1614000
U05124,29,M,Denpasar,Home,1066000,1,E-Wallet,2024-04-01 22:54:35,3,5,1066000
U03128,42,M,Palembang,Fashion,248000,1,E-Wallet,2024-06-29 07:48:38,3,5,248000
U02309,35,M,Bandung,Home,390000,1,COD,2024-04-05 19:13:23,6,4,390000
U03665,41,F,Medan,Books,91000,1,E-Wallet,2024-06-26 20:36:52,7,4,91000
U01590,31,F,Palembang,Home,479000,1,E-Wallet,2024-01-02 20:16:14,4,4,479000
U00096,17,M,Medan,Electronics,3426000,1,PayLater,2024-04-17 00:55:41,7,4,3426000
U03933,38,F,Medan,Home,1072000,1,Transfer,2024-02-07 23:19:49,3,4,1072000
U01360,32,F,Bandung,Electronics,3565000,1,PayLater,2024-03-14 02:41:46,3,4,3565000
U01740,45,F,Medan,Food,69000,2,E-Wallet,2024-01-19 12:26:18,8,4,138000
U03795,30,F,Jakarta,Food,57000,1,COD,2024-06-02 03:54:54,1,5,57000
U01353,35,M,Medan,Beauty,526000,1,E-Wallet,2024-05-21 12:39:11,2,4,526000
U04925,34,M,Surabaya,Home,300000,1,E-Wallet,2024-02-23 18:39:39,5,4,300000
U05758,27,F,Surabaya,Electronics,2823000,1,COD,2024-05-07 04:07:00,2,4,2823000
U01543,45,F,Semarang,Health,321000,3,PayLater,2024-01-06 05:52:47,6,4,963000
U05022,23,F,Semarang,Beauty,262000,1,PayLater,2024-05-23 09:44:43,1,4,262000
U05245,39,F,Jakarta,Fashion,124000,3,COD,2024-06-26 18:32:52,6,3,372000
U05903,29,M,Medan,Health,1000000,1,Credit Card,2024-05-07 12:41:11,5,4,1000000
U02668,19,M,Jakarta,Automotive,2036000,1,E-Wallet,2024-03-22 13:53:11,4,4,2036000
U00831,18,F,Semarang,Electronics,3637000,2,Transfer,2024-02-20 04:24:53,8,4,7274000
U01606,21,M,Jakarta,Beauty,62000,4,E-Wallet,2024-04-11 13:23:51,2,4,248000
U04646,45,F,Surabaya,Home,830000,1,E-Wallet,2024-01-20 04:28:54,2,5,830000
U02748,20,M,Balikpapan,Fashion,42000,1,PayLater,2024-04-26 18:16:28,3,4,42000
U03811,21,F,Medan,Fashion,180000,2,E-Wallet,2024-06-10 21:00:21,6,4,360000
U05128,30,M,Palembang,Home,450000,1,Transfer,2024-01-05 17:45:24,4,4,450000
U04659,32,M,Semarang,Fashion,154000,3,PayLater,2024-03-08 22:59:59,5,4,462000
U00222,17,M,Surabaya,Toys,574000,2,E-Wallet,2024-04-19 22:45:23,5,3,1148000
U03952,22,F,Balikpapan,Electronics,1862000,2,Credit Card,2024-03-14 10:06:48,8,3,3724000
U00531,36,F,Semarang,Automotive,322000,1,Credit Card,2024-04-27 20:56:37,3,5,322000
U04127,22,M,Semarang,Toys,321000,2,Transfer,2024-06-28 16:02:58,2,5,642000
U01382,26,F,Denpasar,Books,132000,2,PayLater,2024-03-31 07:56:13,3,4,264000
U04118,17,M,Palembang,Fashion,62000,3,E-Wallet,2024-05-30 06:36:48,2,5,186000
U05409,28,F,Jakarta,Sports,988000,1,E-Wallet,2024-05-01 03:00:39,1,5,988000
U00754,39,M,Makassar,Food,53000,2,COD,2024-02-22 05:41:51,4,5,106000
U04310,26,F,Makassar,Beauty,252000,5,E-Wallet,2024-04-03 21:02:13,5,4,1260000
U04808,36,M,Palembang,Fashion,282000,2,E-Wallet,2024-05-22 01:25:11,5,4,564000
U01189,35,M,Bandung,Toys,149000,3,PayLater,2024-05-25 18:33:35,8,3,447000
U00409,31,M,Palembang,Electronics,2330000,1,Transfer,2024-02-23 07:38:24,8,3,2330000
U02486,38,F,Surabaya,Sports,360000,1,Transfer,2024-06-28 12:04:07,2,4,360000
U00797,30,M,Medan,Toys,232000,2,Credit Card,2024-04-27 00:31:42,4,4,464000
U05146,31,M,Jakarta,Beauty,192000,4,Transfer,2024-02-12 01:26:03,1,4,768000
U00861,32,M,Yogyakarta,Fashion,235000,2,E-Wallet,2024-04-17 10:15:00,5,5,470000
U04172,29,F,Makassar,Fashion,293000,2,Transfer,2024-01-21 12:03:39,5,4,586000
U00366,26,F,Palembang,Home,322000,1,Transfer,2024-04-13 07:08:50,4,4,322000
U01515,29,F,Medan,Fashion,142000,3,E-Wallet,2024-03-06 06:44:21,7,3,426000
U04937,30,M,Bandung,Electronics,2979000,2,Transfer,2024-03-08 04:48:01,7,4,5958000
U02935,38,F,Makassar,Electronics,4779000,1,Credit Card,2024-02-07 03:08:18,6,4,4779000
U01584,31,M,Jakarta,Books,69000,2,E-Wallet,2024-01-17 16:30:12,2,4,138000
U00499,22,M,Medan,Electronics,2159000,1,Credit Card,2024-03-29 06:36:42,3,4,2159000
U03242,56,M,Surabaya,Health,52000,2,E-Wallet,2024-03-17 09:11:48,2,5,104000
U01370,22,F,Jakarta,Food,176000,3,Transfer,2024-05-23 02:29:33,1,5,528000
U05877,17,F,Bandung,Books,223000,1,E-Wallet,2024-02-02 04:32:47,2,5,223000
U01252,38,F,Denpasar,Electronics,1151000,1,PayLater,2024-05-21 14:36:11,5,4,1151000
U00699,38,M,Jakarta,Health,110000,3,PayLater,2024-03-17 09:15:21,5,4,330000
U02728,42,F,Balikpapan,Electronics,4038000,1,Credit Card,2024-06-20 12:48:31,4,4,4038000
U02251,29,M,Jakarta,Electronics,1959000,1,E-Wallet,2024-01-06 21:05:19,4,4,1959000
U02494,43,F,Jakarta,Electronics,2697000,2,PayLater,2024-01-12 05:30:20,5,4,5394000
U00132,31,M,Denpasar,Electronics,868000,1,Credit Card,2024-04-04 11:29:40,7,4,868000
U05365,28,F,Semarang,Home,626000,1,PayLater,2024-05-07 04:26:06,6,4,626000
U00091,31,M,Bandung,Books,90000,3,Transfer,2024-05-11 01:49:25,1,4,270000
U03895,26,F,Palembang,Fashion,261000,3,Transfer,2024-03-29 22:45:30,3,4,783000
U03198,17,M,Balikpapan,Books,75000,3,Credit Card,2024-01-21 08:42:21,3,4,225000
U00472,17,M,Medan,Books,86000,1,Transfer,2024-05-07 20:16:00,2,4,86000
U01266,17,M,Makassar,Automotive,680000,2,E-Wallet,2024-02-16 17:05:04,14,3,1360000
U04598,42,M,Bandung,Electronics,1149000,1,PayLater,2024-05-23 22:52:36,3,4,1149000
U02809,38,F,Balikpapan,Electronics,8474000,1,E-Wallet,2024-05-14 08:33:42,5,4,8474000
U04483,22,M,Balikpapan,Electronics,827000,1,Credit Card,2024-05-07 15:22:29,6,4,827000
U05127,28,M,Medan,Food,70000,1,COD,2024-02-29 15:17:04,2,5,70000
U01112,32,M,Surabaya,Home,517000,1,Transfer,2024-06-30 09:21:30,2,5,517000
U00598,21,M,Yogyakarta,Food,85000,3,E-Wallet,2024-05-06 01:23:28,2,5,255000
U00908,37,M,Jakarta,Fashion,36000,1,E-Wallet,2024-06-27 06:17:50,2,4,36000
U02915,36,F,Denpasar,Beauty,38000,3,Credit Card,2024-04-15 23:13:05,7,4,114000
U03217,17,F,Medan,Fashion,144000,1,Transfer,2024-04-05 04:48:13,2,5,144000
U01355,25,M,Denpasar,Food,95000,2,COD,2024-03-19 04:39:24,3,4,190000
U03947,35,F,Palembang,Electronics,1439000,1,PayLater,2024-05-07 05:47:03,4,3,1439000
U03236,32,M,Makassar,Beauty,102000,3,Transfer,2024-06-03 04:20:53,4,4,306000
U02705,32,F,Jakarta,Beauty,127000,1,Credit Card,2024-03-30 05:28:23,1,5,127000
U02390,39,F,Semarang,Books,55000,1,E-Wallet,2024-01-29 08:10:39,2,4,55000
U04076,31,M,Jakarta,Automotive,878000,1,E-Wallet,2024-05-18 12:30:50,3,4,878000
U03651,34,F,Makassar,Books,114000,3,Transfer,2024-05-14 04:23:00,5,4,342000
U00464,32,M,Jakarta,Fashion,301000,2,Credit Card,2024-04-27 06:31:51,2,5,602000
U03939,27,M,Makassar,Fashion,613000,2,PayLater,2024-04-25 18:03:11,5,5,1226000
U01073,31,M,Medan,Automotive,538000,1,Transfer,2024-04-11 23:50:21,5,3,538000
U05447,18,M,Medan,Toys,204000,2,PayLater,2024-04-13 12:29:09,4,4,408000
U00474,42,M,Makassar,Books,50000,1,COD,2024-01-15 15:53:47,5,4,50000
U04984,29,F,Bandung,Sports,161000,3,PayLater,2024-06-23 02:07:06,1,4,483000
U00939,32,F,Medan,Fashion,211000,2,PayLater,2024-06-19 01:52:48,10,4,422000
U01311,30,M,Makassar,Toys,203000,3,Transfer,2024-01-20 15:21:00,6,3,609000
U02341,36,M,Medan,Electronics,2806000,1,E-Wallet,2024-06-19 03:39:46,4,5,2806000
U03521,35,M,Surabaya,Food,74000,3,Transfer,2024-04-23 02:19:47,1,5,222000
U04057,43,F,Semarang,Food,59000,4,E-Wallet,2024-01-28 01:23:46,7,4,236000
U01087,39,M,Jakarta,Home,1360000,2,COD,2024-01-28 16:08:43,4,5,2720000
U04664,26,M,Surabaya,Food,40000,3,E-Wallet,2024-05-20 19:43:05,3,5,120000
U03530,21,F,Semarang,Food,43000,1,Transfer,2024-06-15 22:07:05,1,4,43000
U04970,43,F,Surabaya,Home,510000,1,E-Wallet,2024-05-21 12:39:37,3,4,510000
U00260,37,M,Bandung,Food,21000,2,E-Wallet,2024-02-03 23:42:08,1,4,42000
U01657,32,F,Yogyakarta,Fashion,343000,1,Transfer,2024-06-24 03:34:46,4,4,343000
U02956,46,M,Medan,Sports,407000,1,COD,2024-06-03 13:24:30,10,3,407000
U04280,33,M,Medan,Toys,202000,1,Credit Card,2024-02-11 08:34:20,2,3,202000
U03120,45,M,Jakarta,Food,73000,3,Transfer,2024-02-07 23:21:50,1,5,219000
U05914,34,M,Semarang,Beauty,164000,4,E-Wallet,2024-03-11 11:46:15,1,3,656000
U00592,26,M,Medan,Home,557000,1,E-Wallet,2024-02-05 10:58:14,5,4,557000
U05868,24,M,Jakarta,Electronics,1318000,1,Transfer,2024-05-20 03:49:35,1,5,1318000
U01433,38,M,Medan,Food,150000,4,PayLater,2024-04-17 10:37:25,2,4,600000
U05114,17,M,Makassar,Electronics,622000,1,Credit Card,2024-06-26 13:01:12,7,3,622000
U02488,30,M,Balikpapan,Sports,239000,1,E-Wallet,2024-04-27 05:49:42,1,4,239000
U05578,32,F,Makassar,Home,284000,1,COD,2024-02-24 22:46:24,7,4,284000
U00229,24,F,Balikpapan,Electronics,1045000,1,Credit Card,2024-03-16 02:49:31,8,4,1045000
U05693,33,M,Makassar,Home,123000,1,PayLater,2024-04-09 23:35:25,4,5,123000
U02780,34,F,Semarang,Automotive,1999000,1,Credit Card,2024-02-29 23:52:08,3,4,1999000
U01369,26,M,Medan,Food,78000,3,E-Wallet,2024-03-04 22:03:08,5,4,234000
U01625,47,F,Palembang,Health,90000,4,PayLater,2024-03-03 15:02:51,2,5,360000
U03980,21,M,Medan,Health,230000,6,Transfer,2024-04-30 18:17:58,5,4,1380000
U05384,45,M,Jakarta,Books,89000,3,COD,2024-06-28 18:15:42,2,4,267000
U00740,39,M,Surabaya,Toys,154000,4,Transfer,2024-05-30 07:20:17,1,4,616000
U03175,21,F,Jakarta,Food,25000,6,COD,2024-02-27 01:17:19,2,4,150000
U05050,28,M,Makassar,Food,50000,1,Credit Card,2024-04-27 19:03:52,5,5,50000
U02648,17,M,Balikpapan,Health,90000,6,PayLater,2024-04-20 03:35:47,4,5,540000
U02071,39,M,Palembang,Food,25000,1,E-Wallet,2024-03-04 00:57:57,3,4,25000
U05387,42,M,Denpasar,Electronics,3381000,2,PayLater,2024-06-15 16:53:44,5,4,6762000
U04572,27,M,Bandung,Electronics,974000,1,COD,2024-02-05 15:22:12,3,4,974000
U04994,35,M,Medan,Sports,1035000,2,Transfer,2024-03-14 04:43:53,3,4,2070000
U02035,40,M,Palembang,Food,30000,6,COD,2024-04-01 11:58:07,5,3,180000
U04381,31,F,Semarang,Fashion,74000,3,Credit Card,2024-05-07 06:03:46,11,5,222000
U01186,38,F,Semarang,Toys,274000,3,Transfer,2024-05-15 20:44:29,2,4,822000
